W,R
4.28E+07,9.17E-10
4.35E+07,8.71E-10
4.42E+07,8.26E-10
4.49E+07,7.82E-10
4.56E+07,7.40E-10
4.63E+07,6.99E-10
4.71E+07,6.60E-10
4.79E+07,6.22E-10
4.86E+07,5.87E-10
4.94E+07,5.53E-10
5.02E+07,5.21E-10
5.10E+07,4.90E-10
5.19E+07,4.61E-10
5.27E+07,4.34E-10
5.35E+07,4.08E-10
5.44E+07,3.83E-10
5.53E+07,3.60E-10
5.62E+07,3.38E-10
5.71E+07,3.17E-10
5.80E+07,2.98E-10
5.90E+07,2.79E-10
5.99E+07,2.62E-10
6.09E+07,2.46E-10
6.19E+07,2.30E-10
6.29E+07,2.15E-10
6.39E+07,2.02E-10
6.49E+07,1.88E-10
6.60E+07,1.75E-10
6.70E+07,1.59E-10
6.81E+07,1.55E-10
6.92E+07,1.47E-10
7.03E+07,1.39E-10
7.15E+07,1.31E-10
7.26E+07,1.23E-10
7.38E+07,1.16E-10
7.50E+07,1.09E-10
7.62E+07,1.03E-10
7.75E+07,9.65E-11
7.87E+07,9.06E-11
8.00E+07,8.51E-11
8.13E+07,7.99E-11
8.26E+07,7.50E-11
8.39E+07,7.04E-11
8.53E+07,6.61E-11
8.67E+07,6.20E-11
8.81E+07,5.82E-11
8.95E+07,5.46E-11
9.09E+07,5.12E-11
9.24E+07,4.80E-11
9.39E+07,4.50E-11
9.54E+07,4.22E-11
9.70E+07,3.96E-11
9.85E+07,3.71E-11
1.00E+08,3.48E-11
1.02E+08,3.26E-11
1.03E+08,3.06E-11
1.05E+08,2.87E-11
1.07E+08,2.69E-11
1.08E+08,2.52E-11
1.10E+08,2.36E-11
1.12E+08,2.22E-11
1.14E+08,2.08E-11
1.16E+08,1.95E-11
1.18E+08,1.82E-11
1.19E+08,1.71E-11
1.21E+08,1.60E-11
1.23E+08,1.50E-11
1.25E+08,1.41E-11
1.27E+08,1.32E-11
1.29E+08,1.24E-11
1.32E+08,1.16E-11
1.34E+08,1.09E-11
1.36E+08,1.02E-11
1.38E+08,9.54E-12
1.40E+08,8.94E-12
1.43E+08,8.38E-12
1.45E+08,7.86E-12
1.47E+08,7.36E-12
1.50E+08,6.90E-12
1.52E+08,6.47E-12
1.54E+08,6.06E-12
1.57E+08,5.68E-12
1.59E+08,5.32E-12
1.62E+08,4.99E-12
1.65E+08,4.68E-12
1.67E+08,4.38E-12
1.70E+08,4.11E-12
1.73E+08,3.85E-12
1.76E+08,3.61E-12
1.78E+08,3.38E-12
1.81E+08,3.17E-12
1.84E+08,2.97E-12
1.87E+08,2.78E-12
1.90E+08,2.61E-12
1.93E+08,2.45E-12
1.96E+08,2.29E-12
2.00E+08,2.15E-12
2.03E+08,2.01E-12
2.06E+08,1.89E-12
2.09E+08,1.77E-12
2.13E+08,1.66E-12
2.16E+08,1.55E-12
2.20E+08,1.46E-12
2.23E+08,1.36E-12
2.27E+08,1.28E-12
2.31E+08,1.20E-12
2.34E+08,1.12E-12
2.38E+08,1.05E-12
2.42E+08,9.86E-13
